"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-01-25";"south_northwest";"midday period";"137";"Wednesday";1
"2017-01-26";"south_northwest";"midday period";"161";"Thursday";1
"2017-01-27";"south_northwest";"midday period";"161";"Friday";1
"2017-01-30";"south_northwest";"midday period";"114";"Monday";1
"2017-01-31";"south_northwest";"midday period";"160";"Tuesday";1
"2017-02-01";"south_northwest";"midday period";"142";"Wednesday";2
"2017-02-02";"south_northwest";"midday period";"153";"Thursday";2
"2017-02-03";"south_northwest";"midday period";"163";"Friday";2
"2017-02-06";"south_northwest";"midday period";"130";"Monday";2
"2017-02-07";"south_northwest";"midday period";"172";"Tuesday";2
"2017-02-08";"south_northwest";"midday period";"169";"Wednesday";2
"2017-02-09";"south_northwest";"midday period";"171";"Thursday";2
"2017-02-10";"south_northwest";"midday period";"205";"Friday";2
"2017-02-13";"south_northwest";"midday period";"166";"Monday";2
"2017-02-14";"south_northwest";"midday period";"154";"Tuesday";2
"2017-02-15";"south_northwest";"midday period";"152";"Wednesday";2
"2017-02-16";"south_northwest";"midday period";"136";"Thursday";2
"2017-02-17";"south_northwest";"midday period";"138";"Friday";2
"2017-02-20";"south_northwest";"midday period";"121";"Monday";2
"2017-02-21";"south_northwest";"midday period";"151";"Tuesday";2
"2017-02-22";"south_northwest";"midday period";"146";"Wednesday";2
"2017-02-23";"south_northwest";"midday period";"130";"Thursday";2
"2017-02-24";"south_northwest";"midday period";"196";"Friday";2
"2017-02-27";"south_northwest";"midday period";NA;"Monday";2
"2017-02-28";"south_northwest";"midday period";NA;"Tuesday";2
"2017-03-01";"south_northwest";"midday period";NA;"Wednesday";3
"2017-03-02";"south_northwest";"midday period";"169";"Thursday";3
"2017-03-03";"south_northwest";"midday period";"194";"Friday";3
"2017-03-06";"south_northwest";"midday period";"168";"Monday";3
"2017-03-07";"south_northwest";"midday period";"148";"Tuesday";3
"2017-03-08";"south_northwest";"midday period";"139";"Wednesday";3
"2017-03-09";"south_northwest";"midday period";"158";"Thursday";3
"2017-03-10";"south_northwest";"midday period";"176";"Friday";3
"2017-03-13";"south_northwest";"midday period";"191";"Monday";3
"2017-03-14";"south_northwest";"midday period";"120";"Tuesday";3
"2017-03-15";"south_northwest";"midday period";"182";"Wednesday";3
"2017-03-16";"south_northwest";"midday period";"172";"Thursday";3
"2017-03-17";"south_northwest";"midday period";"203";"Friday";3
"2017-03-20";"south_northwest";"midday period";"131";"Monday";3
"2017-03-21";"south_northwest";"midday period";"169";"Tuesday";3
"2017-03-22";"south_northwest";"midday period";"173";"Wednesday";3
"2017-03-23";"south_northwest";"midday period";"144";"Thursday";3
"2017-03-24";"south_northwest";"midday period";"218";"Friday";3
"2017-03-27";"south_northwest";"midday period";"174";"Monday";3
"2017-03-28";"south_northwest";"midday period";"162";"Tuesday";3
"2017-03-29";"south_northwest";"midday period";"150";"Wednesday";3
"2017-03-30";"south_northwest";"midday period";"162";"Thursday";3
"2017-03-31";"south_northwest";"midday period";"196";"Friday";3
"2017-04-03";"south_northwest";"midday period";"157";"Monday";4
"2017-04-04";"south_northwest";"midday period";"172";"Tuesday";4
"2017-04-05";"south_northwest";"midday period";"209";"Wednesday";4
"2017-04-06";"south_northwest";"midday period";"150";"Thursday";4
"2017-04-07";"south_northwest";"midday period";"134";"Friday";4
"2017-04-10";"south_northwest";"midday period";"178";"Monday";4
"2017-04-11";"south_northwest";"midday period";"158";"Tuesday";4
"2017-04-12";"south_northwest";"midday period";"138";"Wednesday";4
