"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-01-24";"south-west_south";"midday period";"409";"Tuesday";1
"2017-01-25";"south-west_south";"midday period";"456";"Wednesday";1
"2017-01-26";"south-west_south";"midday period";"535";"Thursday";1
"2017-01-27";"south-west_south";"midday period";"459";"Friday";1
"2017-01-30";"south-west_south";"midday period";"393";"Monday";1
"2017-01-31";"south-west_south";"midday period";"473";"Tuesday";1
"2017-02-01";"south-west_south";"midday period";"494";"Wednesday";2
"2017-02-02";"south-west_south";"midday period";"450";"Thursday";2
"2017-02-03";"south-west_south";"midday period";"438";"Friday";2
"2017-02-06";"south-west_south";"midday period";"378";"Monday";2
"2017-02-07";"south-west_south";"midday period";"540";"Tuesday";2
"2017-02-08";"south-west_south";"midday period";"422";"Wednesday";2
"2017-02-09";"south-west_south";"midday period";"549";"Thursday";2
"2017-02-10";"south-west_south";"midday period";"591";"Friday";2
"2017-02-13";"south-west_south";"midday period";"632";"Monday";2
"2017-02-14";"south-west_south";"midday period";"669";"Tuesday";2
"2017-02-15";"south-west_south";"midday period";"503";"Wednesday";2
"2017-02-16";"south-west_south";"midday period";"520";"Thursday";2
"2017-02-17";"south-west_south";"midday period";"666";"Friday";2
"2017-02-20";"south-west_south";"midday period";"624";"Monday";2
"2017-02-21";"south-west_south";"midday period";"567";"Tuesday";2
"2017-02-22";"south-west_south";"midday period";"409";"Wednesday";2
"2017-02-23";"south-west_south";"midday period";"424";"Thursday";2
"2017-02-24";"south-west_south";"midday period";"631";"Friday";2
"2017-02-27";"south-west_south";"midday period";NA;"Monday";2
"2017-02-28";"south-west_south";"midday period";NA;"Tuesday";2
"2017-03-01";"south-west_south";"midday period";NA;"Wednesday";3
"2017-03-02";"south-west_south";"midday period";"488";"Thursday";3
"2017-03-03";"south-west_south";"midday period";"556";"Friday";3
"2017-03-06";"south-west_south";"midday period";"483";"Monday";3
"2017-03-07";"south-west_south";"midday period";"410";"Tuesday";3
"2017-03-08";"south-west_south";"midday period";"540";"Wednesday";3
"2017-03-09";"south-west_south";"midday period";"532";"Thursday";3
"2017-03-10";"south-west_south";"midday period";"568";"Friday";3
"2017-03-13";"south-west_south";"midday period";"558";"Monday";3
"2017-03-14";"south-west_south";"midday period";"489";"Tuesday";3
"2017-03-15";"south-west_south";"midday period";"471";"Wednesday";3
"2017-03-16";"south-west_south";"midday period";"528";"Thursday";3
"2017-03-17";"south-west_south";"midday period";"558";"Friday";3
"2017-03-20";"south-west_south";"midday period";"422";"Monday";3
"2017-03-21";"south-west_south";"midday period";"493";"Tuesday";3
"2017-03-22";"south-west_south";"midday period";"456";"Wednesday";3
"2017-03-23";"south-west_south";"midday period";"581";"Thursday";3
"2017-03-24";"south-west_south";"midday period";"545";"Friday";3
"2017-03-27";"south-west_south";"midday period";"455";"Monday";3
"2017-03-28";"south-west_south";"midday period";"460";"Tuesday";3
"2017-03-29";"south-west_south";"midday period";"447";"Wednesday";3
"2017-03-30";"south-west_south";"midday period";"511";"Thursday";3
"2017-03-31";"south-west_south";"midday period";"505";"Friday";3
"2017-04-03";"south-west_south";"midday period";"473";"Monday";4
"2017-04-04";"south-west_south";"midday period";"398";"Tuesday";4
"2017-04-05";"south-west_south";"midday period";"453";"Wednesday";4
"2017-04-06";"south-west_south";"midday period";"484";"Thursday";4
"2017-04-07";"south-west_south";"midday period";"460";"Friday";4
"2017-04-10";"south-west_south";"midday period";"506";"Monday";4
"2017-04-11";"south-west_south";"midday period";"496";"Tuesday";4
"2017-04-12";"south-west_south";"midday period";"339";"Wednesday";4
"2017-04-13";"south-west_south";"midday period";NA;"Thursday";4
"2017-04-14";"south-west_south";"midday period";NA;"Friday";4
"2017-04-17";"south-west_south";"midday period";"409";"Monday";4
"2017-04-18";"south-west_south";"midday period";"433";"Tuesday";4
"2017-04-19";"south-west_south";"midday period";"561";"Wednesday";4
"2017-04-20";"south-west_south";"midday period";"545";"Thursday";4
"2017-04-21";"south-west_south";"midday period";NA;"Friday";4
"2017-04-24";"south-west_south";"midday period";"539";"Monday";4
"2017-04-25";"south-west_south";"midday period";"478";"Tuesday";4
"2017-04-26";"south-west_south";"midday period";"465";"Wednesday";4
"2017-04-27";"south-west_south";"midday period";"514";"Thursday";4
"2017-04-28";"south-west_south";"midday period";"505";"Friday";4
"2017-05-01";"south-west_south";"midday period";NA;"Monday";5
"2017-05-02";"south-west_south";"midday period";"530";"Tuesday";5
"2017-05-03";"south-west_south";"midday period";"461";"Wednesday";5
"2017-05-04";"south-west_south";"midday period";"450";"Thursday";5
"2017-05-05";"south-west_south";"midday period";"441";"Friday";5
"2017-05-08";"south-west_south";"midday period";"528";"Monday";5
"2017-05-09";"south-west_south";"midday period";"522";"Tuesday";5
"2017-05-10";"south-west_south";"midday period";"424";"Wednesday";5
"2017-05-11";"south-west_south";"midday period";"482";"Thursday";5
"2017-05-12";"south-west_south";"midday period";"461";"Friday";5
"2017-05-15";"south-west_south";"midday period";"471";"Monday";5
"2017-05-16";"south-west_south";"midday period";"468";"Tuesday";5
"2017-05-17";"south-west_south";"midday period";"459";"Wednesday";5
"2017-05-18";"south-west_south";"midday period";"532";"Thursday";5
"2017-05-19";"south-west_south";"midday period";"500";"Friday";5
"2017-05-22";"south-west_south";"midday period";"458";"Monday";5
"2017-05-23";"south-west_south";"midday period";"532";"Tuesday";5
"2017-05-24";"south-west_south";"midday period";"435";"Wednesday";5
"2017-05-25";"south-west_south";"midday period";"513";"Thursday";5
"2017-05-26";"south-west_south";"midday period";"462";"Friday";5
"2017-05-29";"south-west_south";"midday period";"498";"Monday";5
"2017-05-30";"south-west_south";"midday period";"450";"Tuesday";5
"2017-05-31";"south-west_south";"midday period";"431";"Wednesday";5
"2017-06-01";"south-west_south";"midday period";"408";"Thursday";6
"2017-06-02";"south-west_south";"midday period";"454";"Friday";6
"2017-06-05";"south-west_south";"midday period";"460";"Monday";6
"2017-06-06";"south-west_south";"midday period";"465";"Tuesday";6
"2017-06-07";"south-west_south";"midday period";"500";"Wednesday";6
"2017-06-08";"south-west_south";"midday period";"489";"Thursday";6
"2017-06-09";"south-west_south";"midday period";"490";"Friday";6
"2017-06-12";"south-west_south";"midday period";"424";"Monday";6
"2017-06-13";"south-west_south";"midday period";"380";"Tuesday";6
"2017-06-14";"south-west_south";"midday period";"522";"Wednesday";6
"2017-06-15";"south-west_south";"midday period";NA;"Thursday";6
"2017-06-16";"south-west_south";"midday period";"471";"Friday";6
"2017-06-19";"south-west_south";"midday period";"397";"Monday";6
"2017-06-20";"south-west_south";"midday period";"448";"Tuesday";6
"2017-06-21";"south-west_south";"midday period";"392";"Wednesday";6
"2017-06-22";"south-west_south";"midday period";"415";"Thursday";6
"2017-06-23";"south-west_south";"midday period";"512";"Friday";6
"2017-06-26";"south-west_south";"midday period";"399";"Monday";6
"2017-06-27";"south-west_south";"midday period";"453";"Tuesday";6
"2017-06-28";"south-west_south";"midday period";"446";"Wednesday";6
"2017-06-29";"south-west_south";"midday period";"457";"Thursday";6
"2017-06-30";"south-west_south";"midday period";"535";"Friday";6
"2017-07-03";"south-west_south";"midday period";"485";"Monday";7
"2017-07-04";"south-west_south";"midday period";"447";"Tuesday";7
"2017-07-05";"south-west_south";"midday period";"433";"Wednesday";7
"2017-07-06";"south-west_south";"midday period";"520";"Thursday";7
"2017-07-07";"south-west_south";"midday period";"510";"Friday";7
"2017-07-10";"south-west_south";"midday period";"534";"Monday";7
"2017-07-11";"south-west_south";"midday period";"535";"Tuesday";7
"2017-07-12";"south-west_south";"midday period";"518";"Wednesday";7
"2017-07-13";"south-west_south";"midday period";"561";"Thursday";7
