"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-09-22";"northwest_northeast";"morning peak";"40";"Friday";9
"2017-09-25";"northwest_northeast";"morning peak";"32";"Monday";9
"2017-09-26";"northwest_northeast";"morning peak";"28";"Tuesday";9
"2017-09-27";"northwest_northeast";"morning peak";"33";"Wednesday";9
"2017-09-28";"northwest_northeast";"morning peak";"30";"Thursday";9
"2017-09-29";"northwest_northeast";"morning peak";"32";"Friday";9
"2017-10-02";"northwest_northeast";"morning peak";"33";"Monday";10
"2017-10-03";"northwest_northeast";"morning peak";"40";"Tuesday";10
"2017-10-04";"northwest_northeast";"morning peak";"29";"Wednesday";10
"2017-10-05";"northwest_northeast";"morning peak";"24";"Thursday";10
"2017-10-06";"northwest_northeast";"morning peak";"25";"Friday";10
"2017-10-09";"northwest_northeast";"morning peak";"30";"Monday";10
"2017-10-10";"northwest_northeast";"morning peak";"33";"Tuesday";10
"2017-10-11";"northwest_northeast";"morning peak";"33";"Wednesday";10
"2017-10-12";"northwest_northeast";"morning peak";NA;"Thursday";10
"2017-10-13";"northwest_northeast";"morning peak";"34";"Friday";10
"2017-10-16";"northwest_northeast";"morning peak";"26";"Monday";10
"2017-10-17";"northwest_northeast";"morning peak";"26";"Tuesday";10
"2017-10-18";"northwest_northeast";"morning peak";"29";"Wednesday";10
"2017-10-19";"northwest_northeast";"morning peak";"27";"Thursday";10
"2017-10-20";"northwest_northeast";"morning peak";"35";"Friday";10
"2017-10-23";"northwest_northeast";"morning peak";"35";"Monday";10
"2017-10-24";"northwest_northeast";"morning peak";"41";"Tuesday";10
"2017-10-25";"northwest_northeast";"morning peak";"41";"Wednesday";10
"2017-10-26";"northwest_northeast";"morning peak";NA;"Thursday";10
"2017-10-27";"northwest_northeast";"morning peak";"35";"Friday";10
"2017-10-30";"northwest_northeast";"morning peak";"44";"Monday";10
"2017-10-31";"northwest_northeast";"morning peak";"28";"Tuesday";10
"2017-11-01";"northwest_northeast";"morning peak";"34";"Wednesday";11
"2017-11-02";"northwest_northeast";"morning peak";NA;"Thursday";11
"2017-11-03";"northwest_northeast";"morning peak";"47";"Friday";11
"2017-11-06";"northwest_northeast";"morning peak";"40";"Monday";11
"2017-11-07";"northwest_northeast";"morning peak";"34";"Tuesday";11
"2017-11-08";"northwest_northeast";"morning peak";"49";"Wednesday";11
"2017-11-09";"northwest_northeast";"morning peak";"42";"Thursday";11
"2017-11-10";"northwest_northeast";"morning peak";"41";"Friday";11
"2017-11-13";"northwest_northeast";"morning peak";"32";"Monday";11
"2017-11-14";"northwest_northeast";"morning peak";"38";"Tuesday";11
"2017-11-15";"northwest_northeast";"morning peak";NA;"Wednesday";11
"2017-11-16";"northwest_northeast";"morning peak";"40";"Thursday";11
"2017-11-17";"northwest_northeast";"morning peak";"38";"Friday";11
"2017-11-20";"northwest_northeast";"morning peak";"42";"Monday";11
"2017-11-21";"northwest_northeast";"morning peak";"39";"Tuesday";11
"2017-11-22";"northwest_northeast";"morning peak";"38";"Wednesday";11
"2017-11-23";"northwest_northeast";"morning peak";"37";"Thursday";11
"2017-11-24";"northwest_northeast";"morning peak";"27";"Friday";11
"2017-11-27";"northwest_northeast";"morning peak";"32";"Monday";11
"2017-11-28";"northwest_northeast";"morning peak";"23";"Tuesday";11
"2017-11-29";"northwest_northeast";"morning peak";"25";"Wednesday";11
"2017-11-30";"northwest_northeast";"morning peak";"19";"Thursday";11
"2017-12-01";"northwest_northeast";"morning peak";"23";"Friday";12
"2017-12-04";"northwest_northeast";"morning peak";"43";"Monday";12
"2017-12-05";"northwest_northeast";"morning peak";"20";"Tuesday";12
"2017-12-06";"northwest_northeast";"morning peak";"36";"Wednesday";12
"2017-12-07";"northwest_northeast";"morning peak";"37";"Thursday";12
"2017-12-08";"northwest_northeast";"morning peak";"36";"Friday";12
"2017-12-11";"northwest_northeast";"morning peak";"22";"Monday";12
"2017-12-12";"northwest_northeast";"morning peak";"23";"Tuesday";12
"2017-12-13";"northwest_northeast";"morning peak";"31";"Wednesday";12
"2017-12-14";"northwest_northeast";"morning peak";"36";"Thursday";12
"2017-12-15";"northwest_northeast";"morning peak";"31";"Friday";12
"2017-12-18";"northwest_northeast";"morning peak";"27";"Monday";12
"2017-12-19";"northwest_northeast";"morning peak";"24";"Tuesday";12
"2017-12-20";"northwest_northeast";"morning peak";"52";"Wednesday";12
"2017-12-21";"northwest_northeast";"morning peak";"25";"Thursday";12
"2017-12-22";"northwest_northeast";"morning peak";"33";"Friday";12
"2017-12-25";"northwest_northeast";"morning peak";NA;"Monday";12
"2017-12-26";"northwest_northeast";"morning peak";"22";"Tuesday";12
"2017-12-27";"northwest_northeast";"morning peak";"24";"Wednesday";12
"2017-12-28";"northwest_northeast";"morning peak";"29";"Thursday";12
"2017-12-29";"northwest_northeast";"morning peak";"26";"Friday";12
"2017-01-02";"northwest_northeast";"midday period";"17";"Monday";1
"2017-01-03";"northwest_northeast";"midday period";"11";"Tuesday";1
"2017-01-04";"northwest_northeast";"midday period";"10";"Wednesday";1
"2017-01-05";"northwest_northeast";"midday period";"14";"Thursday";1
"2017-01-06";"northwest_northeast";"midday period";"11";"Friday";1
"2017-01-09";"northwest_northeast";"midday period";"10";"Monday";1
"2017-01-10";"northwest_northeast";"midday period";"14";"Tuesday";1
"2017-01-11";"northwest_northeast";"midday period";"8";"Wednesday";1
"2017-01-12";"northwest_northeast";"midday period";"8";"Thursday";1
"2017-01-13";"northwest_northeast";"midday period";"12";"Friday";1
"2017-01-16";"northwest_northeast";"midday period";"4";"Monday";1
"2017-01-17";"northwest_northeast";"midday period";"6";"Tuesday";1
"2017-01-18";"northwest_northeast";"midday period";"4";"Wednesday";1
"2017-01-19";"northwest_northeast";"midday period";"6";"Thursday";1
"2017-01-20";"northwest_northeast";"midday period";"8";"Friday";1
"2017-01-23";"northwest_northeast";"midday period";"5";"Monday";1
"2017-01-24";"northwest_northeast";"midday period";"4";"Tuesday";1
"2017-01-25";"northwest_northeast";"midday period";"6";"Wednesday";1
"2017-01-26";"northwest_northeast";"midday period";"13";"Thursday";1
"2017-01-27";"northwest_northeast";"midday period";"5";"Friday";1
"2017-01-30";"northwest_northeast";"midday period";"12";"Monday";1
"2017-01-31";"northwest_northeast";"midday period";"16";"Tuesday";1
"2017-02-01";"northwest_northeast";"midday period";"15";"Wednesday";2
"2017-02-02";"northwest_northeast";"midday period";"18";"Thursday";2
"2017-02-03";"northwest_northeast";"midday period";"14";"Friday";2
"2017-02-06";"northwest_northeast";"midday period";"9";"Monday";2
"2017-02-07";"northwest_northeast";"midday period";"12";"Tuesday";2
"2017-02-08";"northwest_northeast";"midday period";"11";"Wednesday";2
"2017-02-09";"northwest_northeast";"midday period";"17";"Thursday";2
"2017-02-10";"northwest_northeast";"midday period";"8";"Friday";2
"2017-02-13";"northwest_northeast";"midday period";"10";"Monday";2
"2017-02-14";"northwest_northeast";"midday period";"11";"Tuesday";2
"2017-02-15";"northwest_northeast";"midday period";"16";"Wednesday";2
"2017-02-16";"northwest_northeast";"midday period";"9";"Thursday";2
"2017-02-17";"northwest_northeast";"midday period";"8";"Friday";2
"2017-02-20";"northwest_northeast";"midday period";"12";"Monday";2
"2017-02-21";"northwest_northeast";"midday period";"9";"Tuesday";2
"2017-02-22";"northwest_northeast";"midday period";"5";"Wednesday";2
"2017-02-23";"northwest_northeast";"midday period";"12";"Thursday";2
"2017-02-24";"northwest_northeast";"midday period";"14";"Friday";2
"2017-02-27";"northwest_northeast";"midday period";NA;"Monday";2
"2017-02-28";"northwest_northeast";"midday period";NA;"Tuesday";2
"2017-03-01";"northwest_northeast";"midday period";NA;"Wednesday";3
"2017-03-02";"northwest_northeast";"midday period";"9";"Thursday";3
"2017-03-03";"northwest_northeast";"midday period";"14";"Friday";3
"2017-03-06";"northwest_northeast";"midday period";"16";"Monday";3
"2017-03-07";"northwest_northeast";"midday period";"19";"Tuesday";3
"2017-03-08";"northwest_northeast";"midday period";"13";"Wednesday";3
"2017-03-09";"northwest_northeast";"midday period";"15";"Thursday";3
"2017-03-10";"northwest_northeast";"midday period";"12";"Friday";3
"2017-03-13";"northwest_northeast";"midday period";"14";"Monday";3
"2017-03-14";"northwest_northeast";"midday period";"13";"Tuesday";3
"2017-03-15";"northwest_northeast";"midday period";"12";"Wednesday";3
"2017-03-16";"northwest_northeast";"midday period";"16";"Thursday";3
"2017-03-17";"northwest_northeast";"midday period";"12";"Friday";3
"2017-03-20";"northwest_northeast";"midday period";"19";"Monday";3
"2017-03-21";"northwest_northeast";"midday period";"18";"Tuesday";3
"2017-03-22";"northwest_northeast";"midday period";"18";"Wednesday";3
"2017-03-23";"northwest_northeast";"midday period";"6";"Thursday";3
"2017-03-24";"northwest_northeast";"midday period";"15";"Friday";3
"2017-03-27";"northwest_northeast";"midday period";"10";"Monday";3
"2017-03-28";"northwest_northeast";"midday period";"11";"Tuesday";3
"2017-03-29";"northwest_northeast";"midday period";"10";"Wednesday";3
"2017-03-30";"northwest_northeast";"midday period";"14";"Thursday";3
"2017-03-31";"northwest_northeast";"midday period";"13";"Friday";3
"2017-04-03";"northwest_northeast";"midday period";"14";"Monday";4
"2017-04-04";"northwest_northeast";"midday period";"4";"Tuesday";4
