"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-08-29";"northeast_central";"morning peak";"372";"Tuesday";8
"2017-08-30";"northeast_central";"morning peak";"500";"Wednesday";8
"2017-08-31";"northeast_central";"morning peak";"391";"Thursday";8
"2017-09-01";"northeast_central";"morning peak";"378";"Friday";9
"2017-09-04";"northeast_central";"morning peak";"404";"Monday";9
"2017-09-05";"northeast_central";"morning peak";"377";"Tuesday";9
"2017-09-06";"northeast_central";"morning peak";"527";"Wednesday";9
"2017-09-07";"northeast_central";"morning peak";NA;"Thursday";9
"2017-09-08";"northeast_central";"morning peak";"290";"Friday";9
"2017-09-11";"northeast_central";"morning peak";"409";"Monday";9
"2017-09-12";"northeast_central";"morning peak";"381";"Tuesday";9
"2017-09-13";"northeast_central";"morning peak";"365";"Wednesday";9
"2017-09-14";"northeast_central";"morning peak";"391";"Thursday";9
"2017-09-15";"northeast_central";"morning peak";"324";"Friday";9
"2017-09-18";"northeast_central";"morning peak";"397";"Monday";9
"2017-09-19";"northeast_central";"morning peak";"336";"Tuesday";9
"2017-09-20";"northeast_central";"morning peak";"354";"Wednesday";9
"2017-09-21";"northeast_central";"morning peak";"344";"Thursday";9
"2017-09-22";"northeast_central";"morning peak";"435";"Friday";9
"2017-09-25";"northeast_central";"morning peak";"268";"Monday";9
"2017-09-26";"northeast_central";"morning peak";"353";"Tuesday";9
"2017-09-27";"northeast_central";"morning peak";"411";"Wednesday";9
"2017-09-28";"northeast_central";"morning peak";"367";"Thursday";9
"2017-09-29";"northeast_central";"morning peak";"341";"Friday";9
"2017-10-02";"northeast_central";"morning peak";"358";"Monday";10
"2017-10-03";"northeast_central";"morning peak";"352";"Tuesday";10
"2017-10-04";"northeast_central";"morning peak";"357";"Wednesday";10
"2017-10-05";"northeast_central";"morning peak";"362";"Thursday";10
"2017-10-06";"northeast_central";"morning peak";"387";"Friday";10
"2017-10-09";"northeast_central";"morning peak";"356";"Monday";10
"2017-10-10";"northeast_central";"morning peak";"378";"Tuesday";10
"2017-10-11";"northeast_central";"morning peak";"455";"Wednesday";10
"2017-10-12";"northeast_central";"morning peak";NA;"Thursday";10
"2017-10-13";"northeast_central";"morning peak";"271";"Friday";10
"2017-10-16";"northeast_central";"morning peak";"520";"Monday";10
"2017-10-17";"northeast_central";"morning peak";"366";"Tuesday";10
"2017-10-18";"northeast_central";"morning peak";"417";"Wednesday";10
"2017-10-19";"northeast_central";"morning peak";"416";"Thursday";10
"2017-10-20";"northeast_central";"morning peak";"378";"Friday";10
"2017-10-23";"northeast_central";"morning peak";"364";"Monday";10
"2017-10-24";"northeast_central";"morning peak";"346";"Tuesday";10
"2017-10-25";"northeast_central";"morning peak";"376";"Wednesday";10
"2017-10-26";"northeast_central";"morning peak";NA;"Thursday";10
"2017-10-27";"northeast_central";"morning peak";"325";"Friday";10
"2017-10-30";"northeast_central";"morning peak";"385";"Monday";10
"2017-10-31";"northeast_central";"morning peak";"416";"Tuesday";10
"2017-11-01";"northeast_central";"morning peak";"434";"Wednesday";11
"2017-11-02";"northeast_central";"morning peak";NA;"Thursday";11
"2017-11-03";"northeast_central";"morning peak";"265";"Friday";11
"2017-11-06";"northeast_central";"morning peak";"376";"Monday";11
"2017-11-07";"northeast_central";"morning peak";"393";"Tuesday";11
"2017-11-08";"northeast_central";"morning peak";"402";"Wednesday";11
"2017-11-09";"northeast_central";"morning peak";"381";"Thursday";11
"2017-11-10";"northeast_central";"morning peak";"364";"Friday";11
"2017-11-13";"northeast_central";"morning peak";"360";"Monday";11
"2017-11-14";"northeast_central";"morning peak";"540";"Tuesday";11
"2017-11-15";"northeast_central";"morning peak";NA;"Wednesday";11
"2017-11-16";"northeast_central";"morning peak";"375";"Thursday";11
"2017-11-17";"northeast_central";"morning peak";"382";"Friday";11
"2017-11-20";"northeast_central";"morning peak";"399";"Monday";11
"2017-11-21";"northeast_central";"morning peak";"405";"Tuesday";11
"2017-11-22";"northeast_central";"morning peak";"371";"Wednesday";11
