"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-08-16";"central_south-west";"morning peak";"200";"Wednesday";8
"2017-08-17";"central_south-west";"morning peak";"234";"Thursday";8
"2017-08-18";"central_south-west";"morning peak";"223";"Friday";8
"2017-08-21";"central_south-west";"morning peak";"242";"Monday";8
"2017-08-22";"central_south-west";"morning peak";"234";"Tuesday";8
"2017-08-23";"central_south-west";"morning peak";"205";"Wednesday";8
"2017-08-24";"central_south-west";"morning peak";"252";"Thursday";8
"2017-08-25";"central_south-west";"morning peak";"214";"Friday";8
"2017-08-28";"central_south-west";"morning peak";"243";"Monday";8
"2017-08-29";"central_south-west";"morning peak";"249";"Tuesday";8
"2017-08-30";"central_south-west";"morning peak";"222";"Wednesday";8
"2017-08-31";"central_south-west";"morning peak";"241";"Thursday";8
"2017-09-01";"central_south-west";"morning peak";"239";"Friday";9
"2017-09-04";"central_south-west";"morning peak";"224";"Monday";9
"2017-09-05";"central_south-west";"morning peak";"215";"Tuesday";9
"2017-09-06";"central_south-west";"morning peak";"207";"Wednesday";9
"2017-09-07";"central_south-west";"morning peak";NA;"Thursday";9
"2017-09-08";"central_south-west";"morning peak";"180";"Friday";9
"2017-09-11";"central_south-west";"morning peak";"236";"Monday";9
"2017-09-12";"central_south-west";"morning peak";"244";"Tuesday";9
"2017-09-13";"central_south-west";"morning peak";"257";"Wednesday";9
"2017-09-14";"central_south-west";"morning peak";"244";"Thursday";9
"2017-09-15";"central_south-west";"morning peak";"202";"Friday";9
"2017-09-18";"central_south-west";"morning peak";"213";"Monday";9
"2017-09-19";"central_south-west";"morning peak";"227";"Tuesday";9
"2017-09-20";"central_south-west";"morning peak";"240";"Wednesday";9
"2017-09-21";"central_south-west";"morning peak";"246";"Thursday";9
"2017-09-22";"central_south-west";"morning peak";"240";"Friday";9
"2017-09-25";"central_south-west";"morning peak";"250";"Monday";9
"2017-09-26";"central_south-west";"morning peak";"226";"Tuesday";9
"2017-09-27";"central_south-west";"morning peak";"211";"Wednesday";9
"2017-09-28";"central_south-west";"morning peak";"266";"Thursday";9
"2017-09-29";"central_south-west";"morning peak";"253";"Friday";9
"2017-10-02";"central_south-west";"morning peak";"242";"Monday";10
"2017-10-03";"central_south-west";"morning peak";"224";"Tuesday";10
"2017-10-04";"central_south-west";"morning peak";"224";"Wednesday";10
"2017-10-05";"central_south-west";"morning peak";"231";"Thursday";10
"2017-10-06";"central_south-west";"morning peak";"226";"Friday";10
"2017-10-09";"central_south-west";"morning peak";"215";"Monday";10
"2017-10-10";"central_south-west";"morning peak";"245";"Tuesday";10
