"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-12-05";"central_northwest";"morning peak";"1035";"Tuesday";12
"2017-12-06";"central_northwest";"morning peak";"1021";"Wednesday";12
"2017-12-07";"central_northwest";"morning peak";"1038";"Thursday";12
"2017-12-08";"central_northwest";"morning peak";"909";"Friday";12
"2017-12-11";"central_northwest";"morning peak";"950";"Monday";12
"2017-12-12";"central_northwest";"morning peak";"932";"Tuesday";12
"2017-12-13";"central_northwest";"morning peak";"928";"Wednesday";12
"2017-12-14";"central_northwest";"morning peak";"895";"Thursday";12
"2017-12-15";"central_northwest";"morning peak";"763";"Friday";12
"2017-12-18";"central_northwest";"morning peak";"740";"Monday";12
"2017-12-19";"central_northwest";"morning peak";"832";"Tuesday";12
"2017-12-20";"central_northwest";"morning peak";"936";"Wednesday";12
"2017-12-21";"central_northwest";"morning peak";"859";"Thursday";12
"2017-12-22";"central_northwest";"morning peak";"733";"Friday";12
"2017-12-25";"central_northwest";"morning peak";NA;"Monday";12
"2017-12-26";"central_northwest";"morning peak";NA;"Tuesday";12
"2017-12-27";"central_northwest";"morning peak";"688";"Wednesday";12
"2017-12-28";"central_northwest";"morning peak";"714";"Thursday";12
"2017-12-29";"central_northwest";"morning peak";"677";"Friday";12
"2017-01-02";"central_northwest";"midday period";"622";"Monday";1
"2017-01-03";"central_northwest";"midday period";"524";"Tuesday";1
"2017-01-04";"central_northwest";"midday period";"571";"Wednesday";1
"2017-01-05";"central_northwest";"midday period";"581";"Thursday";1
"2017-01-06";"central_northwest";"midday period";"671";"Friday";1
"2017-01-09";"central_northwest";"midday period";"556";"Monday";1
"2017-01-10";"central_northwest";"midday period";"680";"Tuesday";1
"2017-01-11";"central_northwest";"midday period";"734";"Wednesday";1
"2017-01-12";"central_northwest";"midday period";"577";"Thursday";1
"2017-01-13";"central_northwest";"midday period";"670";"Friday";1
"2017-01-16";"central_northwest";"midday period";"565";"Monday";1
"2017-01-17";"central_northwest";"midday period";"527";"Tuesday";1
"2017-01-18";"central_northwest";"midday period";"735";"Wednesday";1
"2017-01-19";"central_northwest";"midday period";"593";"Thursday";1
"2017-01-20";"central_northwest";"midday period";"745";"Friday";1
"2017-01-23";"central_northwest";"midday period";"537";"Monday";1
"2017-01-24";"central_northwest";"midday period";"519";"Tuesday";1
"2017-01-25";"central_northwest";"midday period";"557";"Wednesday";1
"2017-01-26";"central_northwest";"midday period";"552";"Thursday";1
"2017-01-27";"central_northwest";"midday period";"686";"Friday";1
"2017-01-30";"central_northwest";"midday period";"544";"Monday";1
"2017-01-31";"central_northwest";"midday period";"622";"Tuesday";1
"2017-02-01";"central_northwest";"midday period";"657";"Wednesday";2
"2017-02-02";"central_northwest";"midday period";"599";"Thursday";2
"2017-02-03";"central_northwest";"midday period";"661";"Friday";2
"2017-02-06";"central_northwest";"midday period";"597";"Monday";2
"2017-02-07";"central_northwest";"midday period";"620";"Tuesday";2
"2017-02-08";"central_northwest";"midday period";"488";"Wednesday";2
"2017-02-09";"central_northwest";"midday period";"607";"Thursday";2
"2017-02-10";"central_northwest";"midday period";"781";"Friday";2
"2017-02-13";"central_northwest";"midday period";"604";"Monday";2
"2017-02-14";"central_northwest";"midday period";"697";"Tuesday";2
"2017-02-15";"central_northwest";"midday period";"635";"Wednesday";2
"2017-02-16";"central_northwest";"midday period";"657";"Thursday";2
"2017-02-17";"central_northwest";"midday period";"846";"Friday";2
"2017-02-20";"central_northwest";"midday period";"554";"Monday";2
"2017-02-21";"central_northwest";"midday period";"602";"Tuesday";2
"2017-02-22";"central_northwest";"midday period";"674";"Wednesday";2
"2017-02-23";"central_northwest";"midday period";"615";"Thursday";2
"2017-02-24";"central_northwest";"midday period";NA;"Friday";2
"2017-02-27";"central_northwest";"midday period";NA;"Monday";2
"2017-02-28";"central_northwest";"midday period";NA;"Tuesday";2
"2017-03-01";"central_northwest";"midday period";NA;"Wednesday";3
"2017-03-02";"central_northwest";"midday period";"531";"Thursday";3
"2017-03-03";"central_northwest";"midday period";"517";"Friday";3
"2017-03-06";"central_northwest";"midday period";"585";"Monday";3
"2017-03-07";"central_northwest";"midday period";"494";"Tuesday";3
"2017-03-08";"central_northwest";"midday period";"657";"Wednesday";3
"2017-03-09";"central_northwest";"midday period";"632";"Thursday";3
"2017-03-10";"central_northwest";"midday period";"728";"Friday";3
"2017-03-13";"central_northwest";"midday period";"683";"Monday";3
"2017-03-14";"central_northwest";"midday period";"684";"Tuesday";3
"2017-03-15";"central_northwest";"midday period";"656";"Wednesday";3
"2017-03-16";"central_northwest";"midday period";"716";"Thursday";3
"2017-03-17";"central_northwest";"midday period";NA;"Friday";3
"2017-03-20";"central_northwest";"midday period";"557";"Monday";3
"2017-03-21";"central_northwest";"midday period";"478";"Tuesday";3
"2017-03-22";"central_northwest";"midday period";"587";"Wednesday";3
"2017-03-23";"central_northwest";"midday period";"573";"Thursday";3
"2017-03-24";"central_northwest";"midday period";"610";"Friday";3
"2017-03-27";"central_northwest";"midday period";"557";"Monday";3
"2017-03-28";"central_northwest";"midday period";"502";"Tuesday";3
"2017-03-29";"central_northwest";"midday period";"550";"Wednesday";3
"2017-03-30";"central_northwest";"midday period";"443";"Thursday";3
"2017-03-31";"central_northwest";"midday period";"628";"Friday";3
"2017-04-03";"central_northwest";"midday period";"550";"Monday";4
"2017-04-04";"central_northwest";"midday period";"459";"Tuesday";4
"2017-04-05";"central_northwest";"midday period";"578";"Wednesday";4
"2017-04-06";"central_northwest";"midday period";"519";"Thursday";4
"2017-04-07";"central_northwest";"midday period";"590";"Friday";4
"2017-04-10";"central_northwest";"midday period";"617";"Monday";4
"2017-04-11";"central_northwest";"midday period";"558";"Tuesday";4
"2017-04-12";"central_northwest";"midday period";"580";"Wednesday";4
"2017-04-13";"central_northwest";"midday period";NA;"Thursday";4
"2017-04-14";"central_northwest";"midday period";NA;"Friday";4
"2017-04-17";"central_northwest";"midday period";"491";"Monday";4
"2017-04-18";"central_northwest";"midday period";"538";"Tuesday";4
"2017-04-19";"central_northwest";"midday period";"694";"Wednesday";4
"2017-04-20";"central_northwest";"midday period";"749";"Thursday";4
"2017-04-21";"central_northwest";"midday period";NA;"Friday";4
"2017-04-24";"central_northwest";"midday period";"559";"Monday";4
"2017-04-25";"central_northwest";"midday period";"507";"Tuesday";4
"2017-04-26";"central_northwest";"midday period";"580";"Wednesday";4
"2017-04-27";"central_northwest";"midday period";"748";"Thursday";4
"2017-04-28";"central_northwest";"midday period";"734";"Friday";4
"2017-05-01";"central_northwest";"midday period";NA;"Monday";5
"2017-05-02";"central_northwest";"midday period";"690";"Tuesday";5
"2017-05-03";"central_northwest";"midday period";"585";"Wednesday";5
"2017-05-04";"central_northwest";"midday period";"559";"Thursday";5
"2017-05-05";"central_northwest";"midday period";"705";"Friday";5
"2017-05-08";"central_northwest";"midday period";"735";"Monday";5
"2017-05-09";"central_northwest";"midday period";"629";"Tuesday";5
"2017-05-10";"central_northwest";"midday period";"555";"Wednesday";5
"2017-05-11";"central_northwest";"midday period";"604";"Thursday";5
"2017-05-12";"central_northwest";"midday period";"728";"Friday";5
"2017-05-15";"central_northwest";"midday period";"578";"Monday";5
"2017-05-16";"central_northwest";"midday period";"564";"Tuesday";5
"2017-05-17";"central_northwest";"midday period";"615";"Wednesday";5
"2017-05-18";"central_northwest";"midday period";"570";"Thursday";5
"2017-05-19";"central_northwest";"midday period";"685";"Friday";5
"2017-05-22";"central_northwest";"midday period";"487";"Monday";5
"2017-05-23";"central_northwest";"midday period";"491";"Tuesday";5
"2017-05-24";"central_northwest";"midday period";"512";"Wednesday";5
"2017-05-25";"central_northwest";"midday period";"582";"Thursday";5
