"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-11-09";"northwest_south-west";"morning peak";"367";"Thursday";11
"2017-11-10";"northwest_south-west";"morning peak";"369";"Friday";11
"2017-11-13";"northwest_south-west";"morning peak";"317";"Monday";11
"2017-11-14";"northwest_south-west";"morning peak";"356";"Tuesday";11
"2017-11-15";"northwest_south-west";"morning peak";NA;"Wednesday";11
"2017-11-16";"northwest_south-west";"morning peak";"332";"Thursday";11
"2017-11-17";"northwest_south-west";"morning peak";"404";"Friday";11
"2017-11-20";"northwest_south-west";"morning peak";"392";"Monday";11
"2017-11-21";"northwest_south-west";"morning peak";"371";"Tuesday";11
"2017-11-22";"northwest_south-west";"morning peak";"378";"Wednesday";11
"2017-11-23";"northwest_south-west";"morning peak";"388";"Thursday";11
"2017-11-24";"northwest_south-west";"morning peak";"329";"Friday";11
"2017-11-27";"northwest_south-west";"morning peak";"346";"Monday";11
"2017-11-28";"northwest_south-west";"morning peak";"340";"Tuesday";11
"2017-11-29";"northwest_south-west";"morning peak";"358";"Wednesday";11
"2017-11-30";"northwest_south-west";"morning peak";"366";"Thursday";11
"2017-12-01";"northwest_south-west";"morning peak";"286";"Friday";12
"2017-12-04";"northwest_south-west";"morning peak";"341";"Monday";12
"2017-12-05";"northwest_south-west";"morning peak";"327";"Tuesday";12
"2017-12-06";"northwest_south-west";"morning peak";"297";"Wednesday";12
"2017-12-07";"northwest_south-west";"morning peak";"305";"Thursday";12
"2017-12-08";"northwest_south-west";"morning peak";"284";"Friday";12
"2017-12-11";"northwest_south-west";"morning peak";"346";"Monday";12
"2017-12-12";"northwest_south-west";"morning peak";"331";"Tuesday";12
"2017-12-13";"northwest_south-west";"morning peak";"312";"Wednesday";12
"2017-12-14";"northwest_south-west";"morning peak";"354";"Thursday";12
"2017-12-15";"northwest_south-west";"morning peak";"325";"Friday";12
"2017-12-18";"northwest_south-west";"morning peak";"327";"Monday";12
"2017-12-19";"northwest_south-west";"morning peak";"313";"Tuesday";12
"2017-12-20";"northwest_south-west";"morning peak";"296";"Wednesday";12
"2017-12-21";"northwest_south-west";"morning peak";"332";"Thursday";12
"2017-12-22";"northwest_south-west";"morning peak";"284";"Friday";12
"2017-12-25";"northwest_south-west";"morning peak";NA;"Monday";12
"2017-12-26";"northwest_south-west";"morning peak";"257";"Tuesday";12
"2017-12-27";"northwest_south-west";"morning peak";"302";"Wednesday";12
"2017-12-28";"northwest_south-west";"morning peak";"303";"Thursday";12
"2017-12-29";"northwest_south-west";"morning peak";"287";"Friday";12
"2017-01-02";"northwest_south-west";"midday period";"267";"Monday";1
"2017-01-03";"northwest_south-west";"midday period";"215";"Tuesday";1
"2017-01-04";"northwest_south-west";"midday period";"200";"Wednesday";1
"2017-01-05";"northwest_south-west";"midday period";"172";"Thursday";1
"2017-01-06";"northwest_south-west";"midday period";"195";"Friday";1
"2017-01-09";"northwest_south-west";"midday period";"199";"Monday";1
"2017-01-10";"northwest_south-west";"midday period";"217";"Tuesday";1
"2017-01-11";"northwest_south-west";"midday period";"237";"Wednesday";1
"2017-01-12";"northwest_south-west";"midday period";"214";"Thursday";1
"2017-01-13";"northwest_south-west";"midday period";"197";"Friday";1
"2017-01-16";"northwest_south-west";"midday period";"195";"Monday";1
"2017-01-17";"northwest_south-west";"midday period";"167";"Tuesday";1
"2017-01-18";"northwest_south-west";"midday period";"256";"Wednesday";1
"2017-01-19";"northwest_south-west";"midday period";"213";"Thursday";1
"2017-01-20";"northwest_south-west";"midday period";"192";"Friday";1
"2017-01-23";"northwest_south-west";"midday period";"163";"Monday";1
"2017-01-24";"northwest_south-west";"midday period";"193";"Tuesday";1
"2017-01-25";"northwest_south-west";"midday period";"187";"Wednesday";1
"2017-01-26";"northwest_south-west";"midday period";"184";"Thursday";1
"2017-01-27";"northwest_south-west";"midday period";"189";"Friday";1
"2017-01-30";"northwest_south-west";"midday period";"154";"Monday";1
"2017-01-31";"northwest_south-west";"midday period";"184";"Tuesday";1
"2017-02-01";"northwest_south-west";"midday period";"210";"Wednesday";2
"2017-02-02";"northwest_south-west";"midday period";"172";"Thursday";2
"2017-02-03";"northwest_south-west";"midday period";"195";"Friday";2
"2017-02-06";"northwest_south-west";"midday period";"177";"Monday";2
"2017-02-07";"northwest_south-west";"midday period";"195";"Tuesday";2
"2017-02-08";"northwest_south-west";"midday period";"182";"Wednesday";2
"2017-02-09";"northwest_south-west";"midday period";"236";"Thursday";2
"2017-02-10";"northwest_south-west";"midday period";"218";"Friday";2
"2017-02-13";"northwest_south-west";"midday period";"264";"Monday";2
"2017-02-14";"northwest_south-west";"midday period";"240";"Tuesday";2
"2017-02-15";"northwest_south-west";"midday period";"215";"Wednesday";2
"2017-02-16";"northwest_south-west";"midday period";"217";"Thursday";2
"2017-02-17";"northwest_south-west";"midday period";"266";"Friday";2
"2017-02-20";"northwest_south-west";"midday period";"169";"Monday";2
"2017-02-21";"northwest_south-west";"midday period";"237";"Tuesday";2
"2017-02-22";"northwest_south-west";"midday period";"209";"Wednesday";2
"2017-02-23";"northwest_south-west";"midday period";"195";"Thursday";2
"2017-02-24";"northwest_south-west";"midday period";"218";"Friday";2
"2017-02-27";"northwest_south-west";"midday period";NA;"Monday";2
"2017-02-28";"northwest_south-west";"midday period";NA;"Tuesday";2
"2017-03-01";"northwest_south-west";"midday period";NA;"Wednesday";3
"2017-03-02";"northwest_south-west";"midday period";"232";"Thursday";3
"2017-03-03";"northwest_south-west";"midday period";"254";"Friday";3
"2017-03-06";"northwest_south-west";"midday period";"195";"Monday";3
"2017-03-07";"northwest_south-west";"midday period";"175";"Tuesday";3
"2017-03-08";"northwest_south-west";"midday period";"266";"Wednesday";3
"2017-03-09";"northwest_south-west";"midday period";"301";"Thursday";3
"2017-03-10";"northwest_south-west";"midday period";"243";"Friday";3
"2017-03-13";"northwest_south-west";"midday period";"220";"Monday";3
"2017-03-14";"northwest_south-west";"midday period";"243";"Tuesday";3
"2017-03-15";"northwest_south-west";"midday period";"248";"Wednesday";3
"2017-03-16";"northwest_south-west";"midday period";"225";"Thursday";3
"2017-03-17";"northwest_south-west";"midday period";"276";"Friday";3
"2017-03-20";"northwest_south-west";"midday period";"214";"Monday";3
"2017-03-21";"northwest_south-west";"midday period";"141";"Tuesday";3
"2017-03-22";"northwest_south-west";"midday period";"259";"Wednesday";3
"2017-03-23";"northwest_south-west";"midday period";"239";"Thursday";3
"2017-03-24";"northwest_south-west";"midday period";"257";"Friday";3
"2017-03-27";"northwest_south-west";"midday period";"218";"Monday";3
"2017-03-28";"northwest_south-west";"midday period";"222";"Tuesday";3
"2017-03-29";"northwest_south-west";"midday period";"230";"Wednesday";3
"2017-03-30";"northwest_south-west";"midday period";"132";"Thursday";3
"2017-03-31";"northwest_south-west";"midday period";"258";"Friday";3
"2017-04-03";"northwest_south-west";"midday period";"257";"Monday";4
"2017-04-04";"northwest_south-west";"midday period";NA;"Tuesday";4
"2017-04-05";"northwest_south-west";"midday period";"299";"Wednesday";4
"2017-04-06";"northwest_south-west";"midday period";"234";"Thursday";4
"2017-04-07";"northwest_south-west";"midday period";"239";"Friday";4
"2017-04-10";"northwest_south-west";"midday period";"306";"Monday";4
"2017-04-11";"northwest_south-west";"midday period";"265";"Tuesday";4
"2017-04-12";"northwest_south-west";"midday period";"229";"Wednesday";4
"2017-04-13";"northwest_south-west";"midday period";NA;"Thursday";4
"2017-04-14";"northwest_south-west";"midday period";NA;"Friday";4
"2017-04-17";"northwest_south-west";"midday period";"204";"Monday";4
"2017-04-18";"northwest_south-west";"midday period";"227";"Tuesday";4
"2017-04-19";"northwest_south-west";"midday period";"304";"Wednesday";4
"2017-04-20";"northwest_south-west";"midday period";"266";"Thursday";4
"2017-04-21";"northwest_south-west";"midday period";NA;"Friday";4
"2017-04-24";"northwest_south-west";"midday period";"238";"Monday";4
"2017-04-25";"northwest_south-west";"midday period";"246";"Tuesday";4
"2017-04-26";"northwest_south-west";"midday period";"238";"Wednesday";4
"2017-04-27";"northwest_south-west";"midday period";"256";"Thursday";4
"2017-04-28";"northwest_south-west";"midday period";"186";"Friday";4
"2017-05-01";"northwest_south-west";"midday period";NA;"Monday";5
"2017-05-02";"northwest_south-west";"midday period";"191";"Tuesday";5
"2017-05-03";"northwest_south-west";"midday period";"246";"Wednesday";5
"2017-05-04";"northwest_south-west";"midday period";"251";"Thursday";5
"2017-05-05";"northwest_south-west";"midday period";"223";"Friday";5
"2017-05-08";"northwest_south-west";"midday period";"250";"Monday";5
"2017-05-09";"northwest_south-west";"midday period";"254";"Tuesday";5
"2017-05-10";"northwest_south-west";"midday period";"263";"Wednesday";5
"2017-05-11";"northwest_south-west";"midday period";"275";"Thursday";5
"2017-05-12";"northwest_south-west";"midday period";"257";"Friday";5
"2017-05-15";"northwest_south-west";"midday period";"257";"Monday";5
"2017-05-16";"northwest_south-west";"midday period";"203";"Tuesday";5
"2017-05-17";"northwest_south-west";"midday period";"241";"Wednesday";5
"2017-05-18";"northwest_south-west";"midday period";"231";"Thursday";5
"2017-05-19";"northwest_south-west";"midday period";"248";"Friday";5
"2017-05-22";"northwest_south-west";"midday period";"216";"Monday";5
"2017-05-23";"northwest_south-west";"midday period";"246";"Tuesday";5
"2017-05-24";"northwest_south-west";"midday period";"235";"Wednesday";5
"2017-05-25";"northwest_south-west";"midday period";"208";"Thursday";5
"2017-05-26";"northwest_south-west";"midday period";"282";"Friday";5
"2017-05-29";"northwest_south-west";"midday period";"212";"Monday";5
"2017-05-30";"northwest_south-west";"midday period";"233";"Tuesday";5
"2017-05-31";"northwest_south-west";"midday period";"245";"Wednesday";5
"2017-06-01";"northwest_south-west";"midday period";"235";"Thursday";6
"2017-06-02";"northwest_south-west";"midday period";"246";"Friday";6
"2017-06-05";"northwest_south-west";"midday period";"251";"Monday";6
"2017-06-06";"northwest_south-west";"midday period";"232";"Tuesday";6
"2017-06-07";"northwest_south-west";"midday period";"247";"Wednesday";6
"2017-06-08";"northwest_south-west";"midday period";"301";"Thursday";6
"2017-06-09";"northwest_south-west";"midday period";"288";"Friday";6
"2017-06-12";"northwest_south-west";"midday period";"207";"Monday";6
"2017-06-13";"northwest_south-west";"midday period";"247";"Tuesday";6
"2017-06-14";"northwest_south-west";"midday period";"296";"Wednesday";6
"2017-06-15";"northwest_south-west";"midday period";NA;"Thursday";6
"2017-06-16";"northwest_south-west";"midday period";"291";"Friday";6
"2017-06-19";"northwest_south-west";"midday period";"243";"Monday";6
"2017-06-20";"northwest_south-west";"midday period";"190";"Tuesday";6
"2017-06-21";"northwest_south-west";"midday period";"264";"Wednesday";6
"2017-06-22";"northwest_south-west";"midday period";"277";"Thursday";6
"2017-06-23";"northwest_south-west";"midday period";"320";"Friday";6
"2017-06-26";"northwest_south-west";"midday period";"203";"Monday";6
"2017-06-27";"northwest_south-west";"midday period";"230";"Tuesday";6
"2017-06-28";"northwest_south-west";"midday period";"259";"Wednesday";6
"2017-06-29";"northwest_south-west";"midday period";"274";"Thursday";6
