"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-08-28";"northwest_south";"morning peak";"156";"Monday";8
"2017-08-29";"northwest_south";"morning peak";"133";"Tuesday";8
"2017-08-30";"northwest_south";"morning peak";"139";"Wednesday";8
"2017-08-31";"northwest_south";"morning peak";"137";"Thursday";8
"2017-09-01";"northwest_south";"morning peak";"156";"Friday";9
"2017-09-04";"northwest_south";"morning peak";"121";"Monday";9
"2017-09-05";"northwest_south";"morning peak";"144";"Tuesday";9
"2017-09-06";"northwest_south";"morning peak";"106";"Wednesday";9
"2017-09-07";"northwest_south";"morning peak";NA;"Thursday";9
"2017-09-08";"northwest_south";"morning peak";"109";"Friday";9
"2017-09-11";"northwest_south";"morning peak";"117";"Monday";9
"2017-09-12";"northwest_south";"morning peak";"132";"Tuesday";9
"2017-09-13";"northwest_south";"morning peak";"154";"Wednesday";9
"2017-09-14";"northwest_south";"morning peak";"108";"Thursday";9
"2017-09-15";"northwest_south";"morning peak";"116";"Friday";9
"2017-09-18";"northwest_south";"morning peak";"140";"Monday";9
"2017-09-19";"northwest_south";"morning peak";"136";"Tuesday";9
"2017-09-20";"northwest_south";"morning peak";"178";"Wednesday";9
"2017-09-21";"northwest_south";"morning peak";"104";"Thursday";9
"2017-09-22";"northwest_south";"morning peak";"161";"Friday";9
"2017-09-25";"northwest_south";"morning peak";"119";"Monday";9
"2017-09-26";"northwest_south";"morning peak";"117";"Tuesday";9
"2017-09-27";"northwest_south";"morning peak";"166";"Wednesday";9
"2017-09-28";"northwest_south";"morning peak";"167";"Thursday";9
"2017-09-29";"northwest_south";"morning peak";"123";"Friday";9
"2017-10-02";"northwest_south";"morning peak";"169";"Monday";10
"2017-10-03";"northwest_south";"morning peak";"141";"Tuesday";10
"2017-10-04";"northwest_south";"morning peak";"133";"Wednesday";10
"2017-10-05";"northwest_south";"morning peak";"128";"Thursday";10
"2017-10-06";"northwest_south";"morning peak";"160";"Friday";10
"2017-10-09";"northwest_south";"morning peak";"154";"Monday";10
"2017-10-10";"northwest_south";"morning peak";"138";"Tuesday";10
"2017-10-11";"northwest_south";"morning peak";"182";"Wednesday";10
"2017-10-12";"northwest_south";"morning peak";NA;"Thursday";10
"2017-10-13";"northwest_south";"morning peak";"134";"Friday";10
"2017-10-16";"northwest_south";"morning peak";"126";"Monday";10
"2017-10-17";"northwest_south";"morning peak";"131";"Tuesday";10
"2017-10-18";"northwest_south";"morning peak";"100";"Wednesday";10
"2017-10-19";"northwest_south";"morning peak";"126";"Thursday";10
"2017-10-20";"northwest_south";"morning peak";"207";"Friday";10
"2017-10-23";"northwest_south";"morning peak";"147";"Monday";10
"2017-10-24";"northwest_south";"morning peak";"135";"Tuesday";10
"2017-10-25";"northwest_south";"morning peak";"133";"Wednesday";10
"2017-10-26";"northwest_south";"morning peak";NA;"Thursday";10
"2017-10-27";"northwest_south";"morning peak";"166";"Friday";10
"2017-10-30";"northwest_south";"morning peak";"184";"Monday";10
"2017-10-31";"northwest_south";"morning peak";"154";"Tuesday";10
"2017-11-01";"northwest_south";"morning peak";"148";"Wednesday";11
"2017-11-02";"northwest_south";"morning peak";NA;"Thursday";11
"2017-11-03";"northwest_south";"morning peak";"150";"Friday";11
"2017-11-06";"northwest_south";"morning peak";"156";"Monday";11
"2017-11-07";"northwest_south";"morning peak";"162";"Tuesday";11
"2017-11-08";"northwest_south";"morning peak";"135";"Wednesday";11
"2017-11-09";"northwest_south";"morning peak";"156";"Thursday";11
"2017-11-10";"northwest_south";"morning peak";"174";"Friday";11
"2017-11-13";"northwest_south";"morning peak";"148";"Monday";11
"2017-11-14";"northwest_south";"morning peak";"146";"Tuesday";11
"2017-11-15";"northwest_south";"morning peak";NA;"Wednesday";11
"2017-11-16";"northwest_south";"morning peak";"140";"Thursday";11
"2017-11-17";"northwest_south";"morning peak";"169";"Friday";11
"2017-11-20";"northwest_south";"morning peak";"172";"Monday";11
"2017-11-21";"northwest_south";"morning peak";"150";"Tuesday";11
"2017-11-22";"northwest_south";"morning peak";"164";"Wednesday";11
"2017-11-23";"northwest_south";"morning peak";"115";"Thursday";11
"2017-11-24";"northwest_south";"morning peak";"161";"Friday";11
"2017-11-27";"northwest_south";"morning peak";"114";"Monday";11
"2017-11-28";"northwest_south";"morning peak";"139";"Tuesday";11
"2017-11-29";"northwest_south";"morning peak";"124";"Wednesday";11
"2017-11-30";"northwest_south";"morning peak";"138";"Thursday";11
"2017-12-01";"northwest_south";"morning peak";"144";"Friday";12
"2017-12-04";"northwest_south";"morning peak";"156";"Monday";12
"2017-12-05";"northwest_south";"morning peak";"155";"Tuesday";12
"2017-12-06";"northwest_south";"morning peak";"165";"Wednesday";12
"2017-12-07";"northwest_south";"morning peak";"121";"Thursday";12
"2017-12-08";"northwest_south";"morning peak";"118";"Friday";12
"2017-12-11";"northwest_south";"morning peak";"191";"Monday";12
"2017-12-12";"northwest_south";"morning peak";"165";"Tuesday";12
"2017-12-13";"northwest_south";"morning peak";"158";"Wednesday";12
"2017-12-14";"northwest_south";"morning peak";"167";"Thursday";12
"2017-12-15";"northwest_south";"morning peak";"169";"Friday";12
"2017-12-18";"northwest_south";"morning peak";"163";"Monday";12
"2017-12-19";"northwest_south";"morning peak";"137";"Tuesday";12
"2017-12-20";"northwest_south";"morning peak";"152";"Wednesday";12
"2017-12-21";"northwest_south";"morning peak";"166";"Thursday";12
"2017-12-22";"northwest_south";"morning peak";"150";"Friday";12
"2017-12-25";"northwest_south";"morning peak";NA;"Monday";12
"2017-12-26";"northwest_south";"morning peak";"132";"Tuesday";12
"2017-12-27";"northwest_south";"morning peak";"139";"Wednesday";12
"2017-12-28";"northwest_south";"morning peak";"119";"Thursday";12
"2017-12-29";"northwest_south";"morning peak";"139";"Friday";12
"2017-01-02";"northwest_south";"midday period";"110";"Monday";1
"2017-01-03";"northwest_south";"midday period";"87";"Tuesday";1
"2017-01-04";"northwest_south";"midday period";"103";"Wednesday";1
"2017-01-05";"northwest_south";"midday period";"83";"Thursday";1
"2017-01-06";"northwest_south";"midday period";"85";"Friday";1
"2017-01-09";"northwest_south";"midday period";"90";"Monday";1
"2017-01-10";"northwest_south";"midday period";"101";"Tuesday";1
"2017-01-11";"northwest_south";"midday period";"137";"Wednesday";1
"2017-01-12";"northwest_south";"midday period";"75";"Thursday";1
"2017-01-13";"northwest_south";"midday period";"95";"Friday";1
"2017-01-16";"northwest_south";"midday period";"91";"Monday";1
"2017-01-17";"northwest_south";"midday period";"83";"Tuesday";1
"2017-01-18";"northwest_south";"midday period";"114";"Wednesday";1
"2017-01-19";"northwest_south";"midday period";"90";"Thursday";1
"2017-01-20";"northwest_south";"midday period";"96";"Friday";1
"2017-01-23";"northwest_south";"midday period";"86";"Monday";1
"2017-01-24";"northwest_south";"midday period";"91";"Tuesday";1
"2017-01-25";"northwest_south";"midday period";"71";"Wednesday";1
"2017-01-26";"northwest_south";"midday period";"88";"Thursday";1
"2017-01-27";"northwest_south";"midday period";"91";"Friday";1
"2017-01-30";"northwest_south";"midday period";"71";"Monday";1
"2017-01-31";"northwest_south";"midday period";"87";"Tuesday";1
"2017-02-01";"northwest_south";"midday period";"107";"Wednesday";2
"2017-02-02";"northwest_south";"midday period";"83";"Thursday";2
"2017-02-03";"northwest_south";"midday period";"83";"Friday";2
"2017-02-06";"northwest_south";"midday period";"70";"Monday";2
"2017-02-07";"northwest_south";"midday period";"79";"Tuesday";2
"2017-02-08";"northwest_south";"midday period";"110";"Wednesday";2
"2017-02-09";"northwest_south";"midday period";"93";"Thursday";2
"2017-02-10";"northwest_south";"midday period";"108";"Friday";2
"2017-02-13";"northwest_south";"midday period";"105";"Monday";2
"2017-02-14";"northwest_south";"midday period";"114";"Tuesday";2
"2017-02-15";"northwest_south";"midday period";"96";"Wednesday";2
"2017-02-16";"northwest_south";"midday period";"85";"Thursday";2
"2017-02-17";"northwest_south";"midday period";"98";"Friday";2
"2017-02-20";"northwest_south";"midday period";"89";"Monday";2
"2017-02-21";"northwest_south";"midday period";"115";"Tuesday";2
"2017-02-22";"northwest_south";"midday period";"103";"Wednesday";2
"2017-02-23";"northwest_south";"midday period";"105";"Thursday";2
"2017-02-24";"northwest_south";"midday period";"74";"Friday";2
"2017-02-27";"northwest_south";"midday period";NA;"Monday";2
"2017-02-28";"northwest_south";"midday period";NA;"Tuesday";2
"2017-03-01";"northwest_south";"midday period";NA;"Wednesday";3
"2017-03-02";"northwest_south";"midday period";"100";"Thursday";3
"2017-03-03";"northwest_south";"midday period";"107";"Friday";3
"2017-03-06";"northwest_south";"midday period";"109";"Monday";3
"2017-03-07";"northwest_south";"midday period";"96";"Tuesday";3
"2017-03-08";"northwest_south";"midday period";"103";"Wednesday";3
"2017-03-09";"northwest_south";"midday period";"81";"Thursday";3
"2017-03-10";"northwest_south";"midday period";"119";"Friday";3
"2017-03-13";"northwest_south";"midday period";"111";"Monday";3
"2017-03-14";"northwest_south";"midday period";"118";"Tuesday";3
"2017-03-15";"northwest_south";"midday period";"103";"Wednesday";3
