"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-12-15";"south-west_central";"morning peak";"698";"Friday";12
"2017-12-18";"south-west_central";"morning peak";"689";"Monday";12
"2017-12-19";"south-west_central";"morning peak";"575";"Tuesday";12
"2017-12-20";"south-west_central";"morning peak";"641";"Wednesday";12
"2017-12-21";"south-west_central";"morning peak";"692";"Thursday";12
"2017-12-22";"south-west_central";"morning peak";"648";"Friday";12
"2017-12-25";"south-west_central";"morning peak";NA;"Monday";12
"2017-12-26";"south-west_central";"morning peak";"600";"Tuesday";12
"2017-12-27";"south-west_central";"morning peak";"594";"Wednesday";12
"2017-12-28";"south-west_central";"morning peak";"636";"Thursday";12
"2017-12-29";"south-west_central";"morning peak";"573";"Friday";12
"2017-01-02";"south-west_central";"midday period";"552";"Monday";1
"2017-01-03";"south-west_central";"midday period";"549";"Tuesday";1
"2017-01-04";"south-west_central";"midday period";"596";"Wednesday";1
"2017-01-05";"south-west_central";"midday period";"613";"Thursday";1
"2017-01-06";"south-west_central";"midday period";"584";"Friday";1
"2017-01-09";"south-west_central";"midday period";"607";"Monday";1
"2017-01-10";"south-west_central";"midday period";"579";"Tuesday";1
"2017-01-11";"south-west_central";"midday period";"546";"Wednesday";1
"2017-01-12";"south-west_central";"midday period";"501";"Thursday";1
"2017-01-13";"south-west_central";"midday period";"583";"Friday";1
"2017-01-16";"south-west_central";"midday period";"573";"Monday";1
"2017-01-17";"south-west_central";"midday period";"550";"Tuesday";1
"2017-01-18";"south-west_central";"midday period";"536";"Wednesday";1
"2017-01-19";"south-west_central";"midday period";"604";"Thursday";1
"2017-01-20";"south-west_central";"midday period";"621";"Friday";1
"2017-01-23";"south-west_central";"midday period";"524";"Monday";1
"2017-01-24";"south-west_central";"midday period";"505";"Tuesday";1
"2017-01-25";"south-west_central";"midday period";"502";"Wednesday";1
"2017-01-26";"south-west_central";"midday period";"597";"Thursday";1
"2017-01-27";"south-west_central";"midday period";"515";"Friday";1
"2017-01-30";"south-west_central";"midday period";"562";"Monday";1
"2017-01-31";"south-west_central";"midday period";"523";"Tuesday";1
"2017-02-01";"south-west_central";"midday period";"570";"Wednesday";2
"2017-02-02";"south-west_central";"midday period";"586";"Thursday";2
"2017-02-03";"south-west_central";"midday period";"587";"Friday";2
"2017-02-06";"south-west_central";"midday period";"494";"Monday";2
"2017-02-07";"south-west_central";"midday period";"494";"Tuesday";2
"2017-02-08";"south-west_central";"midday period";"578";"Wednesday";2
"2017-02-09";"south-west_central";"midday period";"605";"Thursday";2
"2017-02-10";"south-west_central";"midday period";"569";"Friday";2
"2017-02-13";"south-west_central";"midday period";"600";"Monday";2
"2017-02-14";"south-west_central";"midday period";"647";"Tuesday";2
"2017-02-15";"south-west_central";"midday period";"543";"Wednesday";2
"2017-02-16";"south-west_central";"midday period";"537";"Thursday";2
"2017-02-17";"south-west_central";"midday period";"494";"Friday";2
"2017-02-20";"south-west_central";"midday period";"571";"Monday";2
"2017-02-21";"south-west_central";"midday period";"540";"Tuesday";2
"2017-02-22";"south-west_central";"midday period";"526";"Wednesday";2
"2017-02-23";"south-west_central";"midday period";"577";"Thursday";2
"2017-02-24";"south-west_central";"midday period";"588";"Friday";2
"2017-02-27";"south-west_central";"midday period";NA;"Monday";2
"2017-02-28";"south-west_central";"midday period";NA;"Tuesday";2
"2017-03-01";"south-west_central";"midday period";NA;"Wednesday";3
"2017-03-02";"south-west_central";"midday period";"566";"Thursday";3
"2017-03-03";"south-west_central";"midday period";"660";"Friday";3
"2017-03-06";"south-west_central";"midday period";"652";"Monday";3
"2017-03-07";"south-west_central";"midday period";"540";"Tuesday";3
"2017-03-08";"south-west_central";"midday period";"591";"Wednesday";3
"2017-03-09";"south-west_central";"midday period";"640";"Thursday";3
"2017-03-10";"south-west_central";"midday period";"633";"Friday";3
"2017-03-13";"south-west_central";"midday period";"668";"Monday";3
"2017-03-14";"south-west_central";"midday period";"587";"Tuesday";3
"2017-03-15";"south-west_central";"midday period";"600";"Wednesday";3
"2017-03-16";"south-west_central";"midday period";"656";"Thursday";3
"2017-03-17";"south-west_central";"midday period";"657";"Friday";3
"2017-03-20";"south-west_central";"midday period";"569";"Monday";3
"2017-03-21";"south-west_central";"midday period";"620";"Tuesday";3
"2017-03-22";"south-west_central";"midday period";"599";"Wednesday";3
"2017-03-23";"south-west_central";"midday period";"629";"Thursday";3
"2017-03-24";"south-west_central";"midday period";"611";"Friday";3
"2017-03-27";"south-west_central";"midday period";"608";"Monday";3
"2017-03-28";"south-west_central";"midday period";"549";"Tuesday";3
"2017-03-29";"south-west_central";"midday period";"559";"Wednesday";3
"2017-03-30";"south-west_central";"midday period";"571";"Thursday";3
"2017-03-31";"south-west_central";"midday period";"558";"Friday";3
"2017-04-03";"south-west_central";"midday period";"564";"Monday";4
"2017-04-04";"south-west_central";"midday period";"514";"Tuesday";4
"2017-04-05";"south-west_central";"midday period";"560";"Wednesday";4
"2017-04-06";"south-west_central";"midday period";"464";"Thursday";4
"2017-04-07";"south-west_central";"midday period";"533";"Friday";4
"2017-04-10";"south-west_central";"midday period";"590";"Monday";4
"2017-04-11";"south-west_central";"midday period";"487";"Tuesday";4
"2017-04-12";"south-west_central";"midday period";"452";"Wednesday";4
"2017-04-13";"south-west_central";"midday period";NA;"Thursday";4
"2017-04-14";"south-west_central";"midday period";NA;"Friday";4
"2017-04-17";"south-west_central";"midday period";"313";"Monday";4
"2017-04-18";"south-west_central";"midday period";"363";"Tuesday";4
"2017-04-19";"south-west_central";"midday period";"627";"Wednesday";4
"2017-04-20";"south-west_central";"midday period";"518";"Thursday";4
"2017-04-21";"south-west_central";"midday period";NA;"Friday";4
"2017-04-24";"south-west_central";"midday period";"542";"Monday";4
"2017-04-25";"south-west_central";"midday period";"386";"Tuesday";4
"2017-04-26";"south-west_central";"midday period";"398";"Wednesday";4
"2017-04-27";"south-west_central";"midday period";"575";"Thursday";4
"2017-04-28";"south-west_central";"midday period";"367";"Friday";4
"2017-05-01";"south-west_central";"midday period";NA;"Monday";5
"2017-05-02";"south-west_central";"midday period";"516";"Tuesday";5
"2017-05-03";"south-west_central";"midday period";"413";"Wednesday";5
"2017-05-04";"south-west_central";"midday period";"417";"Thursday";5
"2017-05-05";"south-west_central";"midday period";"419";"Friday";5
"2017-05-08";"south-west_central";"midday period";"548";"Monday";5
"2017-05-09";"south-west_central";"midday period";"538";"Tuesday";5
"2017-05-10";"south-west_central";"midday period";"454";"Wednesday";5
"2017-05-11";"south-west_central";"midday period";"432";"Thursday";5
"2017-05-12";"south-west_central";"midday period";"490";"Friday";5
"2017-05-15";"south-west_central";"midday period";"457";"Monday";5
"2017-05-16";"south-west_central";"midday period";"435";"Tuesday";5
"2017-05-17";"south-west_central";"midday period";"461";"Wednesday";5
"2017-05-18";"south-west_central";"midday period";"542";"Thursday";5
"2017-05-19";"south-west_central";"midday period";"541";"Friday";5
"2017-05-22";"south-west_central";"midday period";"403";"Monday";5
"2017-05-23";"south-west_central";"midday period";"364";"Tuesday";5
"2017-05-24";"south-west_central";"midday period";"433";"Wednesday";5
"2017-05-25";"south-west_central";"midday period";"492";"Thursday";5
"2017-05-26";"south-west_central";"midday period";"429";"Friday";5
"2017-05-29";"south-west_central";"midday period";"476";"Monday";5
"2017-05-30";"south-west_central";"midday period";"510";"Tuesday";5
"2017-05-31";"south-west_central";"midday period";"530";"Wednesday";5
"2017-06-01";"south-west_central";"midday period";"430";"Thursday";6
"2017-06-02";"south-west_central";"midday period";"430";"Friday";6
"2017-06-05";"south-west_central";"midday period";"418";"Monday";6
"2017-06-06";"south-west_central";"midday period";"420";"Tuesday";6
"2017-06-07";"south-west_central";"midday period";"464";"Wednesday";6
"2017-06-08";"south-west_central";"midday period";"407";"Thursday";6
"2017-06-09";"south-west_central";"midday period";"397";"Friday";6
"2017-06-12";"south-west_central";"midday period";"376";"Monday";6
"2017-06-13";"south-west_central";"midday period";"402";"Tuesday";6
"2017-06-14";"south-west_central";"midday period";"502";"Wednesday";6
"2017-06-15";"south-west_central";"midday period";NA;"Thursday";6
"2017-06-16";"south-west_central";"midday period";"435";"Friday";6
"2017-06-19";"south-west_central";"midday period";"418";"Monday";6
"2017-06-20";"south-west_central";"midday period";"366";"Tuesday";6
"2017-06-21";"south-west_central";"midday period";"400";"Wednesday";6
"2017-06-22";"south-west_central";"midday period";"376";"Thursday";6
"2017-06-23";"south-west_central";"midday period";"577";"Friday";6
"2017-06-26";"south-west_central";"midday period";"374";"Monday";6
"2017-06-27";"south-west_central";"midday period";"512";"Tuesday";6
"2017-06-28";"south-west_central";"midday period";"444";"Wednesday";6
"2017-06-29";"south-west_central";"midday period";"558";"Thursday";6
"2017-06-30";"south-west_central";"midday period";"560";"Friday";6
"2017-07-03";"south-west_central";"midday period";"554";"Monday";7
"2017-07-04";"south-west_central";"midday period";"467";"Tuesday";7
"2017-07-05";"south-west_central";"midday period";"555";"Wednesday";7
"2017-07-06";"south-west_central";"midday period";"575";"Thursday";7
"2017-07-07";"south-west_central";"midday period";"469";"Friday";7
"2017-07-10";"south-west_central";"midday period";"517";"Monday";7
"2017-07-11";"south-west_central";"midday period";"485";"Tuesday";7
"2017-07-12";"south-west_central";"midday period";"486";"Wednesday";7
